ID,lat_coord,long_coord,elevation(ft),sample_ID,collect_date,desert,site_id,full_coord,latitude,longitude,county,state,permit,gps_flag
101,33.10553968884051,-116.4279040787369,720.20001220703125,121,2026-05-17T00:00:00Z,sonoran,plum_canyon,"N 33.105540, W 116.427904",N,W,San_Diego,CA,ca-sp,NA
102,33.105322513729334,-116.42809124663472,720.79998779296875,122,2026-05-17T00:00:00Z,sonoran,plum_canyon,"N 33.105323, W 116.428091",N,W,San_Diego,CA,ca-sp,NA
103,33.1050221901387,-116.42757936380804,723.20001220703125,123,2026-05-17T00:00:00Z,sonoran,plum_canyon,"N 33.105022, W 116.427579",N,W,San_Diego,CA,ca-sp,NA
104,33.23937806300819,-116.39416004531085,222.1999969482422,124,2026-05-17T00:00:00Z,sonoran,anza_reserve,"N 33.239378, W 116.394160",N,W,San_Diego,CA,steele-burnand,NA
105,33.23953170329332,-116.39448828063905,224.60000610351562,125,2026-05-17T00:00:00Z,sonoran,anza_reserve,"N 33.239532, W 116.394488",N,W,San_Diego,CA,steele-burnand,NA
106,33.23956615291536,-116.39467469416559,228.8000030517578,126,2026-05-17T00:00:00Z,sonoran,anza_reserve,"N 33.239566, W 116.394675",N,W,San_Diego,CA,steele-burnand,NA
107,33.23970068246126,-116.39484761282802,228.1999969482422,127,2026-05-17T00:00:00Z,sonoran,anza_reserve,"N 33.239701, W 116.394848",N,W,San_Diego,CA,steele-burnand,NA
108,33.23957889340818,-116.39470889233053,227.60000610351562,128,2026-05-17T00:00:00Z,sonoran,anza_reserve,"N 33.239579, W 116.394709",N,W,San_Diego,CA,steele-burnand,NA
109,33.239689618349075,-116.39496722258627,228,129,2026-05-17T00:00:00Z,sonoran,anza_reserve,"N 33.239690, W 116.394967",N,W,San_Diego,CA,steele-burnand,NA
110,33.239784417673945,-116.3949675578624,231.1999969482422,130,2026-05-17T00:00:00Z,sonoran,anza_reserve,"N 33.239784, W 116.394968",N,W,San_Diego,CA,steele-burnand,NA
111,33.23980453424156,-116.39512253925204,231.60000610351562,131,2026-05-17T00:00:00Z,sonoran,anza_reserve,"N 33.239805, W 116.395123",N,W,San_Diego,CA,steele-burnand,NA
112,33.239736976101995,-116.39523611404002,233.60000610351562,132,2026-05-17T00:00:00Z,sonoran,anza_reserve,"N 33.239737, W 116.395236",N,W,San_Diego,CA,steele-burnand,NA
113,33.23956271633506,-116.39515640214087,228.60000610351562,133,2026-05-17T00:00:00Z,sonoran,anza_reserve,"N 33.239563, W 116.395156",N,W,San_Diego,CA,steele-burnand,NA
114,33.23954176157713,-116.39499840326609,227.60000610351562,134,2026-05-17T00:00:00Z,sonoran,anza_reserve,"N 33.239542, W 116.394998",N,W,San_Diego,CA,steele-burnand,NA
115,33.23947831057012,-116.39485322870314,229,135,2026-05-17T00:00:00Z,sonoran,anza_reserve,"N 33.239478, W 116.394853",N,W,San_Diego,CA,steele-burnand,NA
116,33.12473122961819,-116.39529101550579,538.5999755859375,136,2026-05-17T00:00:00Z,sonoran,lizard_canyon,"N 33.124731, W 116.395291",N,W,San_Diego,CA,ca-sp,NA
117,33.1245581433177,-116.39527643099427,538.20001220703125,137,2026-05-17T00:00:00Z,sonoran,lizard_canyon,"N 33.124558, W 116.395276",N,W,San_Diego,CA,ca-sp,NA
118,33.12419797293842,-116.39543996192515,539,138,2026-05-17T00:00:00Z,sonoran,lizard_canyon,"N 33.124198, W 116.395440",N,W,San_Diego,CA,ca-sp,NA
119,33.124090852215886,-116.3954511936754,542.20001220703125,139,2026-05-17T00:00:00Z,sonoran,lizard_canyon,"N 33.124091, W 116.395451",N,W,San_Diego,CA,ca-sp,NA
120,33.12355826608837,-116.39556242153049,545.20001220703125,140,2026-05-17T00:00:00Z,sonoran,lizard_canyon,"N 33.123558, W 116.395562",N,W,San_Diego,CA,ca-sp,NA
121,37.619548346847296,-118.6316333245486,1611.7824,181,2026-06-13T00:00:00Z,great_basin,deep_springs,"N 37.723835, W 112.475705",N,W,Inyo,CA,deep_springs,NA
122,37.37182932905853,-117.97898297198117,1611.800048828125,182,2026-06-13T00:00:00Z,great_basin,deep_springs,"N 37.371829, W 117.978983",N,W,Inyo,CA,deep_springs,NA
123,37.37163931131363,-117.9789949581027,1611,183,2026-06-13T00:00:00Z,great_basin,deep_springs,"N 37.371639, W  117.978995",N,W,Inyo,CA,deep_springs,NA
124,37.371538896113634,-117.97892346046864,1612.199951171875,184,2026-06-13T00:00:00Z,great_basin,deep_springs,"N 37.371539, W 117.978923",N,W,Inyo,CA,deep_springs,NA
125,37.3714544903487,-117.97893477603793,1613,185,2026-06-13T00:00:00Z,great_basin,deep_springs,"N 37.371454, W 117.978935",N,W,Inyo,CA,deep_springs,NA
126,37.37137695774436,-117.97889286652207,1615,186,2026-06-13T00:00:00Z,great_basin,deep_springs,"N 37.371377, W 117.978893",N,W,Inyo,CA,deep_springs,NA
127,37.37128525972366,-117.97890250571072,1614,187,2026-06-13T00:00:00Z,great_basin,deep_springs,"N 37.371285, W 117.978903",N,W,Inyo,CA,deep_springs,NA
128,37.37110865302384,-117.97889051958919,1617,188,2026-06-13T00:00:00Z,great_basin,deep_springs,"N 37.371109, W 117.978891",N,W,Inyo,CA,deep_springs,NA
129,37.37104729749262,-117.97880217432976,1617.800048828125,189,2026-06-13T00:00:00Z,great_basin,deep_springs,"N 37.371047, W 117.978802",N,W,Inyo,CA,deep_springs,NA
130,37.37086155451834,-117.97899638302624,1625.800048828125,190,2026-06-13T00:00:00Z,great_basin,deep_springs,"N 37.370862, W 117.978996",N,W,Inyo,CA,deep_springs,NA
131,37.370806066319346,-117.97902815043926,1620.199951171875,191,2026-06-13T00:00:00Z,great_basin,deep_springs,"N 37.370806, W 117.979028",N,W,Inyo,CA,deep_springs,NA
132,37.37072266638279,-117.97912194393574,1620.199951171875,192,2026-06-13T00:00:00Z,great_basin,deep_springs,"N 37.370723, W 117.979122",N,W,Inyo,CA,deep_springs,NA
133,37.37063515931368,-117.97898909077048,1622,193,2026-06-13T00:00:00Z,great_basin,deep_springs,"N 37.370635, W 117.978989",N,W,Inyo,CA,deep_springs,NA
134,37.37063851207495,-117.97882983461022,1621.5999755859375,194,2026-06-13T00:00:00Z,great_basin,deep_springs,"N 37.370639, W 117.978830",N,W,Inyo,CA,deep_springs,NA
135,37.370501132681966,-117.97888859175146,1623.4000244140625,195,2026-06-13T00:00:00Z,great_basin,deep_springs,"N 37.370501, W117.978889",N,W,Inyo,CA,deep_springs,NA
136,37.370294937863946,-117.97887132503092,1626.199951171875,196,2026-06-13T00:00:00Z,great_basin,deep_springs,"N 37.370295, W 117.978871",N,W,Inyo,CA,deep_springs,NA
138,37.37038353458047,-117.97915664501488,1625.4000244140625,197,2026-06-13T00:00:00Z,great_basin,deep_springs,"N 37.370384, W 117.979157",N,W,Inyo,CA,deep_springs,NA
139,37.37049736082554,-117.9792069364339,1623.800048828125,198,2026-06-13T00:00:00Z,great_basin,deep_springs,"N 37.370497, W 117.979207",N,W,Inyo,CA,deep_springs,NA
140,37.37051161006093,-117.97933794558048,1622.800048828125,199,2026-06-13T00:00:00Z,great_basin,deep_springs,"N 37.370512, W 117.979338",N,W,Inyo,CA,deep_springs,NA
141,37.37055745907128,-117.97951941378415,1622.5999755859375,200,2026-06-13T00:00:00Z,great_basin,deep_springs,"N 37.370557, W 117.979516",N,W,Inyo,CA,deep_springs,NA
142,37.370587633922696,-117.97959133051336,1623.199951171875,201,2026-06-13T00:00:00Z,great_basin,deep_springs,"N 37.370588, W 117.979591",N,W,Inyo,CA,deep_springs,NA
143,37.37062786705792,-117.97964162193239,1621,202,2026-06-13T00:00:00Z,great_basin,deep_springs,"N 37.370628, W 117.979642",N,W,Inyo,CA,deep_springs,NA
144,37.370768850669265,-117.979717226699,1619.199951171875,203,2026-06-13T00:00:00Z,great_basin,deep_springs,"N 37.370769, W 117.979717",N,W,Inyo,CA,deep_springs,NA
145,37.370875887572765,-117.97985217534007,1618.199951171875,204,2026-06-13T00:00:00Z,great_basin,deep_springs,"N 37.370876, W 117.979852",N,W,Inyo,CA,deep_springs,NA
146,37.193615986034274,-117.99762457609177,2036.800048828125,205,2026-06-13T00:00:00Z,great_basin,joshua_tree,"N 37.193616, W 117.997625",N,W,Inyo,CA,ben,NA
147,37.193474331870675,-117.99773915670812,2035,206,2026-06-13T00:00:00Z,great_basin,joshua_tree,"N 37.193474, W 117.997739",N,W,Inyo,CA,ben,NA
148,37.19333586283028,-117.99776681698859,2034.199951171875,207,2026-06-13T00:00:00Z,great_basin,joshua_tree,"N 37.193336, W 117.997767",N,W,Inyo,CA,ben,NA
149,37.19339244067669,-117.99795038066804,2040.199951171875,208,2026-06-13T00:00:00Z,great_basin,joshua_tree,"N 37.193392, W 117.997950",N,W,Inyo,CA,ben,NA
150,37.1933451667428,-117.99800637178124,2035.4000244140625,209,2026-06-13T00:00:00Z,great_basin,joshua_tree,"N 37.193345, W 117.998006",N,W,Inyo,CA,ben,NA
151,37.19342320226133,-117.99814693629743,2035,210,2026-06-13T00:00:00Z,great_basin,joshua_tree,"N 37.193423, W 117.998147",N,W,Inyo,CA,ben,NA
