
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2026-07-10T17:45:33Z,,33.105022190138698,-122.476792009547353,37.723835483193398,-116.38910349458456,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,
25,37.430723514407873,-117.938580689951777,1941.199951171875,2026-07-10T17:24:45Z,,,"0025",,,,"Forest","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
26,37.263003643602133,-118.154412852600217,2177.60009765625,2026-07-10T17:24:45Z,,,"0026",,,,"Forest","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
27,37.263081846758723,-118.154270276427269,2184,2026-07-10T17:24:45Z,,,"0027",,,,"Forest","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
28,37.263031555339694,-118.154271449893713,2184.39990234375,2026-07-10T17:24:45Z,,,"0028",,,,"Forest","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
29,37.263182764872909,-118.154180506244302,2185.60009765625,2026-07-10T17:24:45Z,,,"0029",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
30,37.263756338506937,-118.153919745236635,2189.60009765625,2026-07-10T17:24:45Z,,,"0030",,,,"Forest","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
31,37.191645819693804,-117.99880625680089,2041,2026-07-10T17:24:45Z,,,"0031",,,,"Forest","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
32,37.191657973453403,-117.998906839638948,2040.5999755859375,2026-07-10T17:24:45Z,,,"0032",,,,"Forest","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
33,37.191604329273105,-117.998860906809568,2041,2026-07-10T17:24:45Z,,,"0033",,,,"Forest","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
34,37.191597372293472,-117.998881107196212,2041.800048828125,2026-07-10T17:24:45Z,,,"0034",,,,"Forest","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
35,37.191554121673107,-117.999072885140777,2043,2026-07-10T17:24:45Z,,,"0035",,,,"Forest","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
36,37.191680688410997,-117.999150836840272,2042.5999755859375,2026-07-10T17:24:45Z,,,"0036",,,,"Forest","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
37,33.240680946037173,-116.38910349458456,214,2026-07-10T17:24:45Z,,,"0037",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
38,33.239994635805488,-116.390750790014863,212.199996948242188,2026-07-10T17:24:45Z,,,"0038",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
39,33.239654079079628,-116.391140297055244,213.600006103515625,2026-07-10T17:24:45Z,,,"0039",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
40,33.239470766857266,-116.391266696155071,216.800003051757812,2026-07-10T17:24:45Z,,,"0040",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
41,33.239500019699335,-116.391575066372752,215.600006103515625,2026-07-10T17:24:45Z,,,"0041",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
42,33.239500690251589,-116.391851166263223,217,2026-07-10T17:24:45Z,,,"0042",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
43,33.239459535107017,-116.392187280580401,219.800003051757812,2026-07-10T17:24:45Z,,,"0043",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
44,33.239422151818871,-116.39371806755662,224.399993896484375,2026-07-10T17:24:45Z,,,"0044",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
45,33.23937320150435,-116.393898529931903,222.800003051757812,2026-07-10T17:24:45Z,,,"0045",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
46,33.239621808752418,-116.394797321408987,227,2026-07-10T17:24:45Z,,,"0046",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
47,33.239827835932374,-116.394545193761587,227.199996948242188,2026-07-10T17:24:45Z,,,"0047",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
48,33.239571433514357,-116.393151115626097,224.600006103515625,2026-07-10T17:24:45Z,,,"0048",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
49,33.1068214494735,-116.428018324077129,678.4000244140625,2026-07-10T17:24:45Z,,,"0049",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
50,33.106692871078849,-116.428016228601336,681.79998779296875,2026-07-10T17:24:45Z,,,"0050",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
51,33.106677532196045,-116.428033243864775,681.20001220703125,2026-07-10T17:24:45Z,,,"0051",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
52,33.106248546391726,-116.428066520020366,717.5999755859375,2026-07-10T17:24:45Z,,,"0052",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
53,33.105802629143,-116.427746079862118,724.20001220703125,2026-07-10T17:24:45Z,,,"0053",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
54,33.10529351234436,-116.428127288818359,726.4000244140625,2026-07-10T17:24:45Z,,,"0054",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
55,33.105075750499964,-116.428298028185964,731.20001220703125,2026-07-10T17:24:45Z,,,"0055",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
56,33.105093436315656,-116.427773488685489,728.79998779296875,2026-07-10T17:24:45Z,,,"0056",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
57,33.110769325867295,-116.428829859942198,672.4000244140625,2026-07-10T17:24:45Z,,,"0057",,,,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
